count,free,total,used,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,tex_cache_throughput,tex_fu_utilization,single_precision_fu_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,l2_read_transactions,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,dram_utilization,eligible_warps_per_cycle,website
387,1872248832,4148273152,2276024320,38.684417,0.460811,0.760331,0.823045,19.472617,239630258,119815129,239630258,119815129,239630258,2,2,6.007323,13.432340,40.838367,8.803612,28.328465,0.302326,1.436200,1.135099,287,239630258,119815129,268647984,125431463,1,1.112953,none
388,1872248832,4148273152,2276024320,38.213302,0.460486,0.429155,0.546822,19.611849,239630258,119815129,239630258,119815129,239630258,2,2,6.129675,13.548672,41.019212,6.304447,28.482619,0.301360,1.437947,1.105473,287,239630258,119815129,268647984,125431463,1,1.104830,none
389,1872248832,4148273152,2276024320,38.151659,0.460712,0.761905,0.822199,19.875776,239630258,119815129,239630258,119815129,239630258,2,1,6.080012,13.600148,40.980768,8.030677,28.522908,0.187714,1.506079,1.133711,287,239630258,119815129,268647984,125431463,1,1.102669,none
390,1872248832,4148273152,2276024320,38.310413,0.460938,0.757981,0.825593,19.773429,239630258,119815129,239630258,119815129,239630258,2,2,6.142198,13.518287,28.990170,8.031298,28.578790,0.308020,1.485857,1.082205,287,239630258,119815129,268647984,125431463,1,1.104938,none
391,1872248832,4148273152,2276024320,38.273551,0.460631,0.760331,0.820513,19.875776,239630258,119815129,239630258,119815129,239630258,2,2,6.010570,13.602155,41.086556,8.006326,28.525201,0.302193,1.422683,1.132465,287,239630258,119815129,268647984,125431463,1,1.114788,none
392,1872216064,4148273152,2276057088,50.331126,0.461673,0.757202,0.829016,19.753086,239630258,119815129,239630258,119815129,239630258,2,2,6.138731,13.562128,40.150750,8.030381,28.699041,0.302538,1.228192,1.130626,287,239630258,119815129,268647984,125431463,1,1.108136,none
393,1872248832,4148273152,2276024320,38.200474,0.459941,0.761905,0.482509,19.315895,239630258,119815129,239630258,119815129,239630258,2,2,6.091221,13.425396,40.964342,7.987361,28.325295,0.301870,1.407231,1.099570,287,239630258,119815129,295793599,125431463,1,1.113990,none
394,1872248832,4148273152,2276024320,38.237608,0.460727,0.758763,0.827301,19.753086,239630258,119815129,239630258,119815129,239630258,2,2,4.852641,13.507353,41.314432,8.051411,28.656199,0.308733,1.499167,1.128485,287,239630258,119815129,264903761,125431463,1,1.294471,none
395,1872248832,4148273152,2276024320,38.151659,0.474646,0.740443,0.822199,19.814241,239630258,119815129,239630258,119815129,239630258,2,2,6.064284,13.325515,40.945200,7.987818,28.421130,0.302751,1.438029,1.110508,287,239630258,119815129,268647984,125431463,1,1.111801,none
396,1872248832,4148273152,2276024320,38.599922,0.460333,0.757202,0.829876,19.773429,239630258,119815129,239630258,119815129,239630258,2,2,6.137144,13.539716,41.125189,8.049547,28.574570,0.301770,1.440443,1.139213,287,239630258,119815129,268647984,125431463,1,1.108025,none
397,1872248832,4148273152,2276024320,38.224852,0.459941,0.761905,0.823045,19.875776,239630258,119815129,239630258,119815129,239630258,2,2,6.092119,13.420449,40.811746,8.041945,28.510277,0.303918,1.506577,0.705540,287,239630258,119815129,268647984,125431463,1,1.108247,none
398,1872248832,4148273152,2276024320,38.237608,0.460768,0.751788,0.812183,19.753086,239630258,119815129,239630258,119815129,239630258,2,2,6.142815,13.329145,41.126886,8.071981,32.262022,0.308801,1.462259,1.122277,287,239630258,119815129,268647984,125431463,1,1.106886,none
399,1872248832,4148273152,2276024320,38.102767,0.460415,0.760331,0.823893,19.875776,239630258,119815129,239630258,119815129,239630258,2,2,6.096344,13.629810,41.084873,8.006326,28.263855,0.302773,1.212837,1.082190,287,239630258,119815129,268647984,125431463,1,1.071571,none
400,1872216064,4148273152,2276057088,38.237608,0.460292,0.722986,0.527357,19.277108,239630258,119815129,239630258,119815129,239630258,2,2,6.154245,13.557141,41.123670,8.065710,28.820736,0.298747,1.461826,1.121901,396,239630258,119815129,268647984,125431463,1,1.052941,none
401,1872216064,4148273152,2276057088,39.066148,0.460438,0.761905,0.810537,19.793814,239630258,119815129,239630258,119815129,239630258,2,2,43.768319,13.644943,40.661965,7.879117,29.105673,0.302896,1.461063,1.145335,287,239630258,119815129,268647984,125431463,1,1.110423,none
402,1872248832,4148273152,2276024320,50.781250,0.461229,0.756423,0.826446,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.110294,13.502389,28.675750,7.973191,29.317868,0.303162,1.500611,1.125207,287,239630258,119815129,268647984,125431463,1,1.105858,none
403,1872248832,4148273152,2276024320,38.224852,0.460580,0.761117,0.800000,19.712526,239630258,119815129,239630258,119815129,239630258,2,2,6.070982,13.463675,40.711317,8.006187,28.015988,0.295506,1.433191,1.142794,287,239630258,119815129,268647984,125431463,1,1.079477,none
404,1872248832,4148273152,2276024320,38.237608,0.460421,0.757202,0.787402,19.753086,239630258,119815129,239630258,119815129,239630258,2,2,6.148329,13.350473,41.044942,8.034529,28.811189,0.301715,1.421645,1.139874,287,239630258,119815129,268647984,125431463,1,1.108025,none
405,1872248832,4148273152,2276024320,38.947368,0.461073,0.754098,0.813835,19.834711,239630258,119815129,239630258,119815129,239630258,2,2,6.085163,13.598643,40.754066,8.013245,31.136574,0.299445,1.509628,1.131464,287,239630258,119815129,268647984,125431463,1,1.109504,none
406,1872248832,4148273152,2276024320,38.261895,0.461168,0.755647,0.825593,19.452888,239630258,119815129,239630258,119815129,239630258,2,2,6.150999,13.266882,41.131448,8.035747,28.681117,0.304063,0.844900,1.132507,287,239630258,119815129,268647984,125431463,1,1.107803,none
407,1872248832,4148273152,2276024320,38.200474,0.460309,0.503420,0.529451,18.731707,239630258,119815129,239630258,119815129,239630258,2,2,6.082743,13.475151,41.402270,8.021371,28.475601,0.303210,1.432717,1.129424,319,239630258,119815129,268647984,125431463,1,1.117098,none
408,1872248832,4148273152,2276024320,38.213302,0.460028,0.736737,0.813835,19.712526,239630258,119815129,239630258,119815129,239630258,2,1,6.128842,13.432836,40.280350,8.021509,28.699041,0.300377,1.508518,1.138032,287,239630258,119815129,268647984,125431463,1,1.105858,none
409,1872216064,4148273152,2276057088,50.316256,0.461538,0.759546,0.823893,19.814241,239630258,119815129,239630258,119815129,239630258,2,2,6.078893,13.432836,29.049998,7.913198,28.356773,0.303861,1.494823,1.137581,287,239630258,119815129,268647984,125431463,1,1.113754,none
410,1872248832,4148273152,2276024320,38.164632,0.460093,0.757202,0.818833,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.118019,13.487023,41.079665,8.040795,20.278992,0.308983,1.500556,1.130922,287,239630258,119815129,268647984,125431463,1,1.101227,none
411,1872248832,4148273152,2276024320,38.200474,0.460391,0.760331,0.822199,19.875776,239630258,119815129,239630258,119815129,239630258,2,2,6.055598,9.098017,40.909931,8.016054,28.319042,0.302650,1.167304,1.141949,287,239630258,119815129,268647984,125431463,1,1.101643,none
412,1872248832,4148273152,2276024320,38.334643,0.460350,0.757202,0.795229,19.631902,239630258,119815129,239630258,119815129,239630258,2,2,6.117491,7.638396,40.956856,6.331063,28.583558,0.301460,1.750033,1.123471,287,239630258,119815129,268647984,125431463,1,1.071642,none
413,1872310272,4148273152,2275962880,38.224852,0.460221,0.761117,0.823045,19.834711,239630258,119815129,239630258,119815129,239630258,2,2,7.318802,13.481646,40.694853,7.999559,28.423221,0.195615,1.426221,1.141443,287,239630258,119815129,268647984,125431463,1,1.112720,none
414,1872310272,4148273152,2275962880,38.261895,0.474583,0.711111,0.828157,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.138958,13.299657,41.043318,8.043133,28.636231,0.308483,1.495237,0.705026,287,239630258,119815129,268647984,125431463,1,1.102669,none
415,1872310272,4148273152,2275962880,38.176076,0.460712,0.738215,0.823893,19.773429,239630258,119815129,239630258,119815129,239630258,2,2,6.073156,13.445254,40.856848,8.022436,28.832599,0.302818,1.492809,1.135481,287,239630258,119815129,268647984,125431463,1,0.682077,none
416,1872183296,4148273152,2276089856,38.839112,0.460227,0.751788,0.825593,19.712526,239630258,119815129,239630258,119815129,239630258,2,2,6.094924,7.487967,29.097020,8.027692,29.471730,0.301937,1.444658,1.124383,287,239630258,119815129,268647984,125431463,1,1.102669,none
417,1872183296,4148273152,2276089856,38.249211,0.460432,0.757981,0.823045,19.814241,239630258,119815129,239630258,119815129,239630258,2,2,6.089649,13.610188,40.911432,6.726693,28.347331,0.302829,1.521108,1.136489,287,239630258,119815129,268647984,125431463,1,1.110423,none
418,1872150528,4148273152,2276122624,38.188976,0.459946,0.756423,0.825593,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.126133,13.551195,40.979791,8.041054,28.744538,0.308812,0.882945,1.134111,287,239630258,119815129,268647984,125431463,1,1.105749,none
419,1872150528,4148273152,2276122624,38.467583,0.460180,0.761117,0.823045,19.855222,239630258,119815129,239630258,119815129,239630258,2,2,6.092740,13.631826,40.359637,7.987677,28.323229,0.302605,1.507852,1.133594,287,239630258,119815129,268647984,125431463,1,1.114788,none
420,1872183296,4148273152,2276089856,38.261895,0.460615,0.754872,0.828157,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.158803,13.599144,41.064865,7.999412,28.789996,0.301032,1.449532,1.126242,287,239630258,119815129,268647984,125431463,1,1.105858,none
421,1872183296,4148273152,2276089856,50.581944,0.461268,0.761905,0.823045,19.855222,239630258,119815129,239630258,119815129,239630258,2,2,6.077551,13.426388,41.139729,8.008387,27.976714,0.302226,1.435073,0.739091,287,239630258,119815129,268647984,125431463,1,1.043647,none
422,1872183296,4148273152,2276089856,38.213302,0.460093,0.757981,0.829016,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.129901,13.411696,41.270134,8.012514,28.598792,0.305035,1.460799,1.127267,287,239630258,119815129,268647984,125431463,1,1.110309,none
423,1871798272,4148273152,2276474880,38.249211,0.460391,0.754872,0.823045,19.875776,239630258,119815129,239630258,119815129,239630258,2,2,6.069641,8.387007,40.903884,7.990315,28.294989,0.302159,1.441295,1.131197,287,239630258,119815129,268647984,125431463,1,1.108471,none
424,1871798272,4148273152,2276474880,38.455508,0.460462,0.757202,0.827301,19.793814,239630258,119815129,239630258,119815129,239630258,2,2,6.129746,13.206930,41.022237,9.519499,28.653676,0.301349,1.446802,1.108520,287,239630258,119815129,268647984,125431463,1,1.098160,none
425,1871798272,4148273152,2276474880,38.732394,0.453670,0.762694,0.822199,19.793814,239630258,119815129,239630258,119815129,239630258,2,2,5.175114,13.642923,40.391129,8.035121,28.320089,0.176257,1.433086,1.135397,287,239630258,119815129,268647984,125431463,1,1.107216,none
426,1871798272,4148273152,2276474880,38.407219,0.460028,0.754872,0.825593,19.753086,239630258,119815129,239630258,119815129,239630258,2,2,6.104459,13.223438,38.524990,8.056872,28.809068,0.308415,1.497393,0.629465,287,239630258,119815129,268647984,125431463,1,1.109391,none
427,1871765504,4148273152,2276507648,34.613779,0.454046,0.757202,0.822199,19.712526,239630258,119815129,239630258,119815129,239630258,2,2,6.087659,13.635355,40.702411,8.005442,20.042999,0.303490,1.504974,1.133301,287,239630258,119815129,312642602,125431463,1,1.111801,none
428,1871781888,4148273152,2276491264,38.188976,0.460486,0.757202,0.826446,19.712526,239630258,119815129,239630258,119815129,239630258,2,2,5.936350,13.398187,40.820846,7.956455,28.548780,0.301515,1.441881,1.121413,287,239630258,119815129,268647984,125431463,1,1.102669,none
429,1871781888,4148273152,2276491264,38.176076,0.461107,0.758763,0.463231,12.955466,239630258,119815129,239630258,119815129,239630258,2,2,6.095041,13.515396,40.986919,8.045382,28.873162,0.302460,1.435829,1.118764,287,239630258,119815129,268647984,125431463,1,1.109504,none
430,1871781888,4148273152,2276491264,38.599922,0.460703,0.757202,0.828157,19.712526,239630258,119815129,239630258,119815129,239630258,2,2,6.054759,13.259567,39.983527,8.052351,28.541413,0.305181,1.457887,1.132131,287,239630258,119815129,268647984,125431463,1,1.105858,none
431,1871781888,4148273152,2276491264,38.273551,0.460350,0.761905,0.821355,19.814241,239630258,119815129,239630258,119815129,239630258,2,2,6.035429,7.476275,41.026113,7.999265,28.191647,0.303389,1.464891,1.142794,287,239630258,119815129,268647984,125431463,1,1.109166,none
432,1871781888,4148273152,2276491264,38.407219,0.460356,0.756423,0.829016,19.571865,239630258,119815129,239630258,119815129,239630258,2,2,6.146057,13.362243,40.894805,5.077906,28.556150,0.301815,1.493088,1.125758,287,239630258,119815129,268647984,125431463,1,1.058014,none
433,1871781888,4148273152,2276491264,38.273551,0.460712,0.761905,0.822199,19.793814,239630258,119815129,239630258,119815129,239630258,2,1,39.809374,13.335289,40.886972,8.014874,27.945663,0.302963,1.460096,1.126895,287,239630258,119815129,268647984,125431463,1,1.112603,none
434,1871781888,4148273152,2276491264,38.261895,0.460445,0.758763,0.808081,19.551935,239630258,119815129,239630258,119815129,239630258,2,2,6.138277,13.252260,26.889531,7.984749,28.961448,0.308994,1.412788,1.118193,287,239630258,119815129,268647984,125431463,1,1.263529,none
435,1871781888,4148273152,2276491264,38.127222,0.460146,0.761905,0.821355,19.161677,239630258,119815129,239630258,119815129,239630258,2,2,6.067854,13.451223,40.480544,8.035879,30.560235,0.303221,1.438452,1.139908,287,239630258,119815129,268647984,125431463,1,1.112953,none
436,1871749120,4148273152,2276524032,38.310413,0.460567,0.754872,0.828157,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.124931,13.542202,41.082697,8.056171,28.575119,0.187367,1.485966,1.138074,287,239630258,119815129,268647984,125431463,1,0.735254,none
437,1871749120,4148273152,2276524032,49.059663,0.461345,0.761905,0.822199,19.066534,239630258,119815129,239630258,119815129,239630258,2,2,6.025678,13.189997,40.921419,7.949317,28.476919,0.302104,1.411509,1.133301,287,239630258,119815129,268647984,125431463,1,1.111686,none
438,1871781888,4148273152,2276491264,38.261895,0.460608,0.756423,0.827301,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.113216,13.501893,41.180173,8.071932,28.412594,0.306635,1.428624,1.129923,316,239630258,119815129,268647984,125431463,1,1.108136,none
439,1871781888,4148273152,2276491264,38.151659,0.460672,0.760331,0.823893,19.875776,239630258,119815129,239630258,119815129,239630258,2,2,51.469550,13.381422,40.998971,7.990457,28.122922,0.304166,1.434404,1.130547,287,239630258,119815129,268647984,125431463,1,0.709934,none
440,1871781888,4148273152,2276491264,38.719750,0.460486,0.756423,0.826446,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.149179,8.300091,41.199763,7.967355,28.667692,0.302572,1.441135,1.121488,287,239630258,119815129,268647984,125431463,1,1.104830,none
441,1871781888,4148273152,2276491264,38.200474,0.460023,0.760331,0.528402,19.354839,239630258,119815129,239630258,119815129,239630258,2,2,6.088751,13.493153,37.598505,8.003088,28.110043,0.302282,1.465485,1.122616,287,239630258,119815129,268647984,125431463,1,1.297949,none
442,1871781888,4148273152,2276491264,38.237608,0.459969,0.756423,0.824742,19.773429,239630258,119815129,239630258,119815129,239630258,2,2,6.141290,13.458453,40.570593,5.137277,28.678195,0.305844,1.510407,1.134516,287,239630258,119815129,268647984,125431463,1,1.102669,none
443,1871781888,4148273152,2276491264,38.947368,0.460455,0.757202,0.823045,19.834711,239630258,119815129,239630258,119815129,239630258,2,1,6.161572,13.451223,40.911432,7.999412,27.422148,0.303266,1.439327,1.136112,287,239630258,119815129,268647984,125431463,1,1.101124,none
444,1871781888,4148273152,2276491264,38.213302,0.460186,0.757202,0.818833,19.732785,239630258,119815129,239630258,119815129,239630258,2,2,6.139477,8.461178,40.937165,8.065950,28.683449,0.301216,1.513641,1.125828,287,239630258,119815129,268647984,125431463,1,1.293976,none
445,1871749120,4148273152,2276524032,38.151659,0.460309,0.761905,0.826446,19.814241,239630258,119815129,239630258,119815129,239630258,2,2,6.042650,13.464672,38.534435,7.998823,28.389049,0.303816,1.430563,0.707125,287,239630258,119815129,268647984,125431463,1,1.112603,none
446,1871781888,4148273152,2276491264,38.213302,0.460268,0.754098,0.816327,19.793814,239630258,119815129,239630258,119815129,239630258,2,2,6.151740,13.364860,40.199480,5.949744,28.492647,0.308960,1.512469,1.134986,316,239630258,119815129,268647984,125431463,1,1.105967,none
447,1871781888,4148273152,2276491264,38.249211,0.460391,0.758763,0.820513,19.896373,239630258,119815129,239630258,119815129,239630258,2,2,6.108981,13.420441,40.565104,7.967456,28.197911,0.307051,1.446006,1.109786,287,239630258,119815129,268647984,125431463,10,0.729364,none
448,1871781888,4148273152,2276491264,38.551859,0.461050,0.756423,0.827301,19.753086,239630258,119815129,239630258,119815129,239630258,2,2,6.120194,13.518865,40.065206,8.075640,28.672942,0.301873,0.754020,1.095675,287,239630258,119815129,268647984,125431463,1,1.104938,none
